协议编号,借据编号,还款期数,还款日期,实还利息,实还本金,还款金额,还款标志
130926366994,116,4,2018-07-09,18.00,0.00,18.00,1
130926366994,116,5,2018-08-09,18.00,0.00,18.00,1
130926366994,116,6,2018-09-09,18.00,2000.00,2018.00,1
270280923351,106,1,2018-06-06,112.00,0.00,112.00,1
270280923351,106,2,2018-07-06,112.00,0.00,112.00,1
270280923351,106,3,2018-08-06,112.00,14000.00,14112.00,1
400055423402,108,1,2018-07-19,5733.00,31457.74,37190.74,1
400055423402,108,2,2018-08-19,5512.80,31677.94,37190.74,1
400055423402,108,3,2018-09-19,5291.05,31899.69,37190.74,1
400055423402,108,4,2018-10-19,5067.75,32122.99,37190.74,1
060878075089,106,1,2018-03-18,1584.00,0.00,1584.00,1
060878075089,106,2,2018-04-18,1584.00,0.00,1584.00,1
060878075089,106,3,2018-05-18,1584.00,0.00,1584.00,1
060878075089,106,4,2018-06-18,1584.00,0.00,1584.00,1
040437675269,109,1,2018-07-01,60.00,975.29,1035.29,1
230615570984,118,1,2018-08-19,2400.00,18923.71,21323.71,1
230615570984,118,2,2018-09-19,2210.76,19112.95,21323.71,1
271409645171,111,1,2018-08-30,44500.00,0.00,44500.00,1
271409645171,111,2,2018-09-30,44500.00,0.00,44500.00,1
271409645171,111,3,2018-10-30,44500.00,0.00,44500.00,1
271409645171,111,4,2018-11-30,44500.00,0.00,44500.00,1
271409645171,111,5,2018-12-30,44500.00,0.00,44500.00,1
370029846052,120,1,2018-02-12,329.00,2459.18,2788.18,1
370029846052,120,2,2018-03-12,311.79,2476.39,2788.18,1
370029846052,120,3,2018-04-12,294.45,2493.73,2788.18,1
370029846052,120,4,2018-05-12,276.99,2511.19,2788.18,1
370029846052,120,5,2018-06-12,259.42,2528.76,2788.18,1
370029846052,120,6,2018-07-12,241.72,2546.46,2788.18,1
370029846052,120,7,2018-08-12,223.89,2564.29,2788.18,1
370029846052,120,8,2018-09-12,205.94,2582.24,2788.18,1
111780583361,113,1,2018-03-12,1400.00,46666.67,48066.67,1
111780583361,113,2,2018-04-12,933.33,46666.67,47600.00,1
111780583361,113,3,2018-05-12,466.67,46666.67,47133.33,1
120983743182,110,1,2018-05-23,120.00,0.00,120.00,1
161092955499,113,1,2018-02-24,11412.00,317000.00,328412.00,1
161092955499,113,2,2018-03-24,9510.00,317000.00,326510.00,1
161092955499,113,3,2018-04-24,7608.00,317000.00,324608.00,1
140211534166,102,1,2018-02-04,161.00,0.00,161.00,1
140211534166,102,2,2018-03-04,161.00,0.00,161.00,1
140211534166,102,3,2018-04-04,161.00,23000.00,23161.00,1
191350995813,120,1,2018-08-30,5355.00,253223.30,258578.30,1
251151303674,100,1,2018-05-25,480.00,0.00,480.00,1
251151303674,100,2,2018-06-25,480.00,0.00,480.00,1
251151303674,100,3,2018-07-25,480.00,0.00,480.00,1
251151303674,100,4,2018-08-25,480.00,0.00,480.00,1
251151303674,100,5,2018-09-25,480.00,0.00,480.00,1
251151303674,100,6,2018-10-25,480.00,0.00,480.00,1
251151303674,100,7,2018-11-25,480.00,0.00,480.00,1
251151303674,100,8,2018-12-25,480.00,0.00,480.00,1
230224376707,101,1,2018-05-13,990.00,0.00,990.00,1
171044986653,114,1,2018-04-07,1660.00,0.00,1660.00,1
171044986653,114,2,2018-05-07,1660.00,0.00,1660.00,1
171044986653,114,3,2018-06-07,1660.00,0.00,1660.00,1
171044986653,114,4,2018-07-07,1660.00,0.00,1660.00,1
171044986653,114,5,2018-08-07,1660.00,0.00,1660.00,1
171044986653,114,6,2018-09-07,1660.00,166000.00,167660.00,1
231342084428,102,1,2018-06-18,560.00,3888.89,4448.89,1
150679342486,103,1,2018-08-07,504.00,4666.67,5170.67,1
150679342486,103,2,2018-09-07,476.00,4666.67,5142.67,1
150679342486,103,3,2018-10-07,448.00,4666.67,5114.67,1
150679342486,103,4,2018-11-07,420.00,4666.67,5086.67,1
150679342486,103,5,2018-12-07,392.00,4666.67,5058.67,1
060725412241,110,1,2018-03-18,1824.00,16888.89,18712.89,1
060725412241,110,2,2018-04-18,1722.67,16888.89,18611.56,1
060725412241,110,3,2018-05-18,1621.33,16888.89,18510.22,1
060725412241,110,4,2018-06-18,1520.00,16888.89,18408.89,1
060725412241,110,5,2018-07-18,1418.67,16888.89,18307.56,1
060725412241,110,6,2018-08-18,1317.33,16888.89,18206.22,1
060725412241,110,7,2018-09-18,1216.00,16888.89,18104.89,1
400028252861,104,1,2018-04-19,1790.00,59666.67,61456.67,1
400028252861,104,2,2018-05-19,1193.33,59666.67,60860.00,1
400028252861,104,3,2018-06-19,596.67,59666.67,60263.33,1
202039716000,113,1,2018-02-26,3030.00,0.00,3030.00,1
202039716000,113,2,2018-03-26,3030.00,0.00,3030.00,1
202039716000,113,3,2018-04-26,3030.00,0.00,3030.00,1
202039716000,113,4,2018-05-26,3030.00,0.00,3030.00,1
202039716000,113,5,2018-06-26,3030.00,0.00,3030.00,1
202039716000,113,6,2018-07-26,3030.00,0.00,3030.00,1
202039716000,113,7,2018-08-26,3030.00,0.00,3030.00,1
202039716000,113,8,2018-09-26,3030.00,0.00,3030.00,1
202039716000,113,9,2018-10-26,3030.00,0.00,3030.00,1
202039716000,113,10,2018-11-26,3030.00,0.00,3030.00,1
202039716000,113,11,2018-12-26,3030.00,0.00,3030.00,1
410083703129,118,1,2018-06-08,270.00,15000.00,15270.00,1
410083703129,118,2,2018-07-08,180.00,15000.00,15180.00,1
410083703129,118,3,2018-08-08,90.00,15000.00,15090.00,1
160435901579,110,1,2018-03-02,4344.00,20612.57,24956.57,1
231033961730,101,1,2018-02-14,7524.00,34833.33,42357.33,1
231033961730,101,2,2018-03-14,7210.50,34833.33,42043.83,1
231033961730,101,3,2018-04-14,6897.00,34833.33,41730.33,1
231033961730,101,4,2018-05-14,6583.50,34833.33,41416.83,1
231033961730,101,5,2018-06-14,6270.00,34833.33,41103.33,1
231033961730,101,6,2018-07-14,5956.50,34833.33,40789.83,1
061174095143,105,1,2018-07-11,22680.00,84082.64,106762.64,1
061174095143,105,2,2018-08-11,21839.17,84923.47,106762.64,1
061174095143,105,3,2018-09-11,20989.94,85772.70,106762.64,1
061174095143,105,4,2018-10-11,20132.21,86630.43,106762.64,1
061174095143,105,5,2018-11-11,19265.91,87496.73,106762.64,1
061174095143,105,6,2018-12-11,18390.94,88371.70,106762.64,1
230725366839,107,1,2018-05-22,13098.00,0.00,13098.00,1
230725366839,107,2,2018-06-22,13098.00,0.00,13098.00,1
071368722775,111,1,2018-02-08,470.00,15511.04,15981.04,1
260357179975,112,1,2018-03-16,10.00,55.56,65.56,1
260357179975,112,2,2018-04-16,9.44,55.56,65.00,1
260357179975,112,3,2018-05-16,8.89,55.56,64.44,1
260357179975,112,4,2018-06-16,8.33,55.56,63.89,1
251328845116,108,1,2018-05-10,260.00,8666.67,8926.67,1
251328845116,108,2,2018-06-10,173.33,8666.67,8840.00,1
251328845116,108,3,2018-07-10,86.67,8666.67,8753.33,1
110708389212,104,1,2018-06-24,5720.00,0.00,5720.00,1
110708389212,104,2,2018-07-24,5720.00,0.00,5720.00,1
110708389212,104,3,2018-08-24,5720.00,0.00,5720.00,1
110708389212,104,4,2018-09-24,5720.00,0.00,5720.00,1
110708389212,104,5,2018-10-24,5720.00,0.00,5720.00,1
110708389212,104,6,2018-11-24,5720.00,0.00,5720.00,1
110708389212,104,7,2018-12-24,5720.00,0.00,5720.00,1
260318710663,112,1,2018-02-14,287.00,3416.67,3703.67,1
231906937691,107,1,2018-08-04,5802.00,158766.04,164568.04,1
231906937691,107,2,2018-09-04,4849.40,159718.64,164568.04,1
180358902226,106,1,2018-02-02,340.00,1260.50,1600.50,1
180358902226,106,2,2018-03-02,327.40,1273.10,1600.50,1
290513097295,112,1,2018-08-23,150.00,1250.00,1400.00,1
290513097295,112,2,2018-09-23,137.50,1250.00,1387.50,1
290513097295,112,3,2018-10-23,125.00,1250.00,1375.00,1
290513097295,112,4,2018-11-23,112.50,1250.00,1362.50,1
290513097295,112,5,2018-12-23,100.00,1250.00,1350.00,1
060273946519,117,1,2018-06-29,4980.00,0.00,4980.00,1
060273946519,117,2,2018-07-29,4980.00,0.00,4980.00,1
060273946519,117,3,2018-08-29,4980.00,830000.00,834980.00,1
202053545362,104,1,2018-06-13,39213.00,726166.67,765379.67,1
202053545362,104,2,2018-07-13,32677.50,726166.67,758844.17,1
202053545362,104,3,2018-08-13,26142.00,726166.67,752308.67,1
202053545362,104,4,2018-09-13,19606.50,726166.67,745773.17,1
202053545362,104,5,2018-10-13,13071.00,726166.67,739237.67,1
240786748722,112,1,2018-03-22,1194.00,11055.56,12249.56,1
240786748722,112,2,2018-04-22,1127.67,11055.56,12183.22,1
230923184915,110,1,2018-07-18,1456.00,14510.85,15966.85,1
230923184915,110,2,2018-08-18,1339.91,14626.94,15966.85,1
230923184915,110,3,2018-09-18,1222.90,14743.95,15966.85,1
230923184915,110,4,2018-10-18,1104.95,14861.90,15966.85,1
230923184915,110,5,2018-11-18,986.05,14980.80,15966.85,1
230923184915,110,6,2018-12-18,866.20,15100.65,15966.85,1
060823613670,114,1,2018-06-29,504.00,0.00,504.00,1
060823613670,114,2,2018-07-29,504.00,0.00,504.00,1
060823613670,114,3,2018-08-29,504.00,0.00,504.00,1
060823613670,114,4,2018-09-29,504.00,0.00,504.00,1
060823613670,114,5,2018-10-29,504.00,0.00,504.00,1
060823613670,114,6,2018-11-29,504.00,56000.00,56504.00,1
091390126726,112,1,2018-08-27,29708.00,176833.33,206541.33,1
091390126726,112,2,2018-09-27,28470.17,176833.33,205303.50,1
091390126726,112,3,2018-10-27,27232.33,176833.33,204065.67,1
091390126726,112,4,2018-11-27,25994.50,176833.33,202827.83,1
091390126726,112,5,2018-12-27,24756.67,176833.33,201590.00,1
201897000396,114,1,2018-05-12,8830.00,0.00,8830.00,1
201897000396,114,2,2018-06-12,8830.00,0.00,8830.00,1
201897000396,114,3,2018-07-12,8830.00,0.00,8830.00,1
201897000396,114,4,2018-08-12,8830.00,0.00,8830.00,1
201897000396,114,5,2018-09-12,8830.00,0.00,8830.00,1
071197895034,103,1,2018-03-10,564.00,5222.22,5786.22,1
071197895034,103,2,2018-04-10,532.67,5222.22,5754.89,1
071197895034,103,3,2018-05-10,501.33,5222.22,5723.56,1
060873625001,114,1,2018-05-01,738.00,0.00,738.00,1
060873625001,114,2,2018-06-01,738.00,0.00,738.00,1
060873625001,114,3,2018-07-01,738.00,0.00,738.00,1
060873625001,114,4,2018-08-01,738.00,0.00,738.00,1
060873625001,114,5,2018-09-01,738.00,0.00,738.00,1
060873625001,114,6,2018-10-01,738.00,0.00,738.00,1
060873625001,114,7,2018-11-01,738.00,0.00,738.00,1
060873625001,114,8,2018-12-01,738.00,0.00,738.00,1
251888851491,120,1,2018-03-23,1341.00,5589.74,6930.74,1
251888851491,120,2,2018-04-23,1290.69,5640.05,6930.74,1
251888851491,120,3,2018-05-23,1239.93,5690.81,6930.74,1
251888851491,120,4,2018-06-23,1188.71,5742.03,6930.74,1
070537047611,100,1,2018-08-13,1390.00,7722.22,9112.22,1
070537047611,100,2,2018-09-13,1312.78,7722.22,9035.00,1
070537047611,100,3,2018-10-13,1235.56,7722.22,8957.78,1
070537047611,100,4,2018-11-13,1158.33,7722.22,8880.56,1
070537047611,100,5,2018-12-13,1081.11,7722.22,8803.33,1
260531208160,105,1,2018-05-09,32304.00,1335289.20,1367593.20,1
170701206147,119,1,2018-04-04,9400.00,39166.67,48566.67,1
170701206147,119,2,2018-05-04,9008.33,39166.67,48175.00,1
170701206147,119,3,2018-06-04,8616.67,39166.67,47783.33,1
170701206147,119,4,2018-07-04,8225.00,39166.67,47391.67,1
170701206147,119,5,2018-08-04,7833.33,39166.67,47000.00,1
170701206147,119,6,2018-09-04,7441.67,39166.67,46608.33,1
170701206147,119,7,2018-10-04,7050.00,39166.67,46216.67,1
170701206147,119,8,2018-11-04,6658.33,39166.67,45825.00,1
170701206147,119,9,2018-12-04,6266.67,39166.67,45433.33,1
230979414571,104,1,2018-03-06,343.00,0.00,343.00,1
230979414571,104,2,2018-04-06,343.00,0.00,343.00,1
230979414571,104,3,2018-05-06,343.00,0.00,343.00,1
230979414571,104,4,2018-06-06,343.00,0.00,343.00,1
230979414571,104,5,2018-07-06,343.00,0.00,343.00,1
230979414571,104,6,2018-08-06,343.00,0.00,343.00,1
230979414571,104,7,2018-09-06,343.00,0.00,343.00,1
230979414571,104,8,2018-10-06,343.00,0.00,343.00,1
230979414571,104,9,2018-11-06,343.00,0.00,343.00,1
230979414571,104,10,2018-12-06,343.00,0.00,343.00,1
190753171241,105,1,2018-07-18,18963.00,167060.65,186023.65,1
190753171241,105,2,2018-08-18,17459.45,168564.20,186023.65,1
190753171241,105,3,2018-09-18,15942.38,170081.27,186023.65,1
190753171241,105,4,2018-10-18,14411.64,171612.01,186023.65,1
190753171241,105,5,2018-11-18,12867.14,173156.51,186023.65,1
190753171241,105,6,2018-12-18,11308.73,174714.92,186023.65,1
301159661476,103,1,2018-03-09,6304.00,0.00,6304.00,1
301159661476,103,2,2018-04-09,6304.00,0.00,6304.00,1
301159661476,103,3,2018-05-09,6304.00,0.00,6304.00,1
301159661476,103,4,2018-06-09,6304.00,0.00,6304.00,1
301159661476,103,5,2018-07-09,6304.00,0.00,6304.00,1
301159661476,103,6,2018-08-09,6304.00,0.00,6304.00,1
301159661476,103,7,2018-09-09,6304.00,0.00,6304.00,1
301159661476,103,8,2018-10-09,6304.00,0.00,6304.00,1
301159661476,103,9,2018-11-09,6304.00,0.00,6304.00,1
301159661476,103,10,2018-12-09,6304.00,0.00,6304.00,1
200294855414,104,1,2018-06-13,1680.00,23333.33,25013.33,1
200294855414,104,2,2018-07-13,1540.00,23333.33,24873.33,1
130995811268,113,1,2018-06-03,98.00,4666.67,4764.67,1
070677138073,108,1,2018-04-01,378.00,14000.00,14378.00,1
070677138073,108,2,2018-05-01,252.00,14000.00,14252.00,1
430112854523,120,1,2018-06-03,15200.00,63333.33,78533.33,1
430112854523,120,2,2018-07-03,14566.67,63333.33,77900.00,1
430112854523,120,3,2018-08-03,13933.33,63333.33,77266.67,1
430112854523,120,4,2018-09-03,13300.00,63333.33,76633.33,1
430112854523,120,5,2018-10-03,12666.67,63333.33,76000.00,1
181703359161,118,1,2018-05-07,4116.00,196000.00,200116.00,1
181703359161,118,2,2018-06-07,2744.00,196000.00,198744.00,1
181703359161,118,3,2018-07-07,1372.00,196000.00,197372.00,1
110221737097,104,1,2018-04-30,6496.00,45111.11,51607.11,1
110221737097,104,2,2018-05-31,6135.11,45111.11,51246.22,1
110221737097,104,3,2018-06-30,5774.22,45111.11,50885.33,1
110221737097,104,4,2018-07-31,5413.33,45111.11,50524.44,1
110221737097,104,5,2018-08-31,5052.44,45111.11,50163.56,1
290286708816,110,1,2018-03-12,64.00,637.84,701.84,1
290286708816,110,2,2018-04-12,58.90,642.94,701.84,1
290286708816,110,3,2018-05-12,53.75,648.09,701.84,1
290286708816,110,4,2018-06-12,48.57,653.27,701.84,1
290286708816,110,5,2018-07-12,43.34,658.50,701.84,1
180478072812,114,1,2018-06-24,126.00,719.97,845.97,1
111701031180,104,1,2018-05-13,420.00,3500.00,3920.00,1
111701031180,104,2,2018-06-13,385.00,3500.00,3885.00,1
111701031180,104,3,2018-07-13,350.00,3500.00,3850.00,1
111701031180,104,4,2018-08-13,315.00,3500.00,3815.00,1
111701031180,104,5,2018-09-13,280.00,3500.00,3780.00,1
111701031180,104,6,2018-10-13,245.00,3500.00,3745.00,1
111701031180,104,7,2018-11-13,210.00,3500.00,3710.00,1
111701031180,104,8,2018-12-13,175.00,3500.00,3675.00,1
170474851950,120,1,2018-02-22,50.00,0.00,50.00,1
170474851950,120,2,2018-03-22,50.00,0.00,50.00,1
170474851950,120,3,2018-04-22,50.00,5000.00,5050.00,1
180956873344,118,1,2018-05-17,31185.00,357172.87,388357.87,1
180956873344,118,2,2018-06-17,28684.79,359673.08,388357.87,1
180956873344,118,3,2018-07-17,26167.08,362190.79,388357.87,1
180956873344,118,4,2018-08-17,23631.74,364726.13,388357.87,1
180956873344,118,5,2018-09-17,21078.66,367279.21,388357.87,1
180956873344,118,6,2018-10-17,18507.71,369850.16,388357.87,1
180956873344,118,7,2018-11-17,15918.75,372439.12,388357.87,1
180956873344,118,8,2018-12-17,13311.68,375046.19,388357.87,1
140418501711,102,1,2018-04-04,2790.00,0.00,2790.00,1
140418501711,102,2,2018-05-04,2790.00,0.00,2790.00,1
171870432347,102,1,2018-06-13,170.00,0.00,170.00,1
171870432347,102,2,2018-07-13,170.00,0.00,170.00,1
171870432347,102,3,2018-08-13,170.00,0.00,170.00,1
171870432347,102,4,2018-09-13,170.00,0.00,170.00,1
171870432347,102,5,2018-10-13,170.00,0.00,170.00,1
171870432347,102,6,2018-11-13,170.00,0.00,170.00,1
171870432347,102,7,2018-12-13,170.00,0.00,170.00,1
120723122511,101,1,2018-08-13,170.00,1416.67,1586.67,1
301792186092,113,1,2018-03-23,84.00,777.78,861.78,1
301792186092,113,2,2018-04-23,79.33,777.78,857.11,1
301792186092,113,3,2018-05-23,74.67,777.78,852.44,1
070915579789,102,1,2018-06-03,16.00,0.00,16.00,1
070915579789,102,2,2018-07-03,16.00,0.00,16.00,1
070915579789,102,3,2018-08-03,16.00,2000.00,2016.00,1
150415607742,104,1,2018-08-19,930.00,0.00,930.00,1
150415607742,104,2,2018-09-19,930.00,0.00,930.00,1
150415607742,104,3,2018-10-19,930.00,0.00,930.00,1
150415607742,104,4,2018-11-19,930.00,0.00,930.00,1
150415607742,104,5,2018-12-19,930.00,0.00,930.00,1
350032551591,119,1,2018-04-10,430.00,6989.58,7419.58,1
350032551591,119,2,2018-05-10,360.10,7059.48,7419.58,1
350032551591,119,3,2018-06-10,289.51,7130.07,7419.58,1
350032551591,119,4,2018-07-10,218.21,7201.37,7419.58,1
051238140946,101,1,2018-08-15,450.00,0.00,450.00,1
051238140946,101,2,2018-09-15,450.00,0.00,450.00,1
220178689349,116,1,2018-03-08,240.00,1892.37,2132.37,1
220178689349,116,2,2018-04-08,221.08,1911.29,2132.37,1
220178689349,116,3,2018-05-08,201.96,1930.41,2132.37,1
220178689349,116,4,2018-06-08,182.66,1949.71,2132.37,1
220178689349,116,5,2018-07-08,163.16,1969.21,2132.37,1
220178689349,116,6,2018-08-08,143.47,1988.90,2132.37,1
220178689349,116,7,2018-09-08,123.58,2008.79,2132.37,1
220178689349,116,8,2018-10-08,103.49,2028.88,2132.37,1
220178689349,116,9,2018-11-08,83.20,2049.17,2132.37,1
220178689349,116,10,2018-12-08,62.71,2069.66,2132.37,1
271376030196,109,1,2018-07-18,3450.00,22346.40,25796.40,1
271376030196,109,2,2018-08-18,3315.92,22480.48,25796.40,1
271376030196,109,3,2018-09-18,3181.04,22615.36,25796.40,1
271376030196,109,4,2018-10-18,3045.35,22751.05,25796.40,1
271376030196,109,5,2018-11-18,2908.84,22887.56,25796.40,1
271376030196,109,6,2018-12-18,2771.51,23024.89,25796.40,1
201448609018,107,1,2018-04-01,322.00,15333.33,15655.33,1
201448609018,107,2,2018-05-01,214.67,15333.33,15548.00,1
201448609018,107,3,2018-06-01,107.33,15333.33,15440.67,1
071238658300,109,1,2018-04-27,36.00,1000.00,1036.00,1
071238658300,109,2,2018-05-27,30.00,1000.00,1030.00,1
071238658300,109,3,2018-06-27,24.00,1000.00,1024.00,1
071238658300,109,4,2018-07-27,18.00,1000.00,1018.00,1
071238658300,109,5,2018-08-27,12.00,1000.00,1012.00,1
071238658300,109,6,2018-09-27,6.00,1000.00,1006.00,1
161332376461,102,1,2018-08-17,1056.00,7333.33,8389.33,1
161332376461,102,2,2018-09-17,997.33,7333.33,8330.67,1
161332376461,102,3,2018-10-17,938.67,7333.33,8272.00,1
301143473758,112,1,2018-08-22,1016.00,0.00,1016.00,1
301143473758,112,2,2018-09-22,1016.00,0.00,1016.00,1
301143473758,112,3,2018-10-22,1016.00,0.00,1016.00,1
301143473758,112,4,2018-11-22,1016.00,0.00,1016.00,1
301143473758,112,5,2018-12-22,1016.00,0.00,1016.00,1
240452394669,101,1,2018-04-17,4782.00,44277.78,49059.78,1
240452394669,101,2,2018-05-17,4516.33,44277.78,48794.11,1
240452394669,101,3,2018-06-17,4250.67,44277.78,48528.44,1
240452394669,101,4,2018-07-17,3985.00,44277.78,48262.78,1
240452394669,101,5,2018-08-17,3719.33,44277.78,47997.11,1
240452394669,101,6,2018-09-17,3453.67,44277.78,47731.44,1
240452394669,101,7,2018-10-17,3188.00,44277.78,47465.78,1
240452394669,101,8,2018-11-17,2922.33,44277.78,47200.11,1
240452394669,101,9,2018-12-17,2656.67,44277.78,46934.44,1
110295094861,103,1,2018-02-04,4151.00,24708.33,28859.33,1
110295094861,103,2,2018-03-04,3978.04,24708.33,28686.38,1
110295094861,103,3,2018-04-04,3805.08,24708.33,28513.42,1
120425403772,104,1,2018-06-09,48.00,250.00,298.00,1
120425403772,104,2,2018-07-09,46.00,250.00,296.00,1
120425403772,104,3,2018-08-09,44.00,250.00,294.00,1
050407463289,101,1,2018-05-08,30.00,111.22,141.22,1
271294607503,119,1,2018-05-28,658.00,31115.02,31773.02,1
271058241731,109,1,2018-03-11,5560.00,46333.33,51893.33,1
271058241731,109,2,2018-04-11,5096.67,46333.33,51430.00,1
271058241731,109,3,2018-05-11,4633.33,46333.33,50966.67,1
271058241731,109,4,2018-06-11,4170.00,46333.33,50503.33,1
271058241731,109,5,2018-07-11,3706.67,46333.33,50040.00,1
271058241731,109,6,2018-08-11,3243.33,46333.33,49576.67,1
271058241731,109,7,2018-09-11,2780.00,46333.33,49113.33,1
271058241731,109,8,2018-10-11,2316.67,46333.33,48650.00,1
271058241731,109,9,2018-11-11,1853.33,46333.33,48186.67,1
271058241731,109,10,2018-12-11,1390.00,46333.33,47723.33,1
230942923898,115,1,2018-07-22,5910.00,0.00,5910.00,1
230942923898,115,2,2018-08-22,5910.00,0.00,5910.00,1
230942923898,115,3,2018-09-22,5910.00,0.00,5910.00,1
230942923898,115,4,2018-10-22,5910.00,0.00,5910.00,1
230942923898,115,5,2018-11-22,5910.00,0.00,5910.00,1
230942923898,115,6,2018-12-22,5910.00,0.00,5910.00,1
120651285961,115,1,2018-04-19,246.00,2277.78,2523.78,1
120651285961,115,2,2018-05-19,232.33,2277.78,2510.11,1
120651285961,115,3,2018-06-19,218.67,2277.78,2496.44,1
120651285961,115,4,2018-07-19,205.00,2277.78,2482.78,1
120651285961,115,5,2018-08-19,191.33,2277.78,2469.11,1
120651285961,115,6,2018-09-19,177.67,2277.78,2455.44,1
121156829663,100,1,2018-04-22,1248.00,0.00,1248.00,1
121156829663,100,2,2018-05-22,1248.00,0.00,1248.00,1
121156829663,100,3,2018-06-22,1248.00,0.00,1248.00,1
121156829663,100,4,2018-07-22,1248.00,0.00,1248.00,1
121156829663,100,5,2018-08-22,1248.00,0.00,1248.00,1
121156829663,100,6,2018-09-22,1248.00,0.00,1248.00,1
121156829663,100,7,2018-10-22,1248.00,0.00,1248.00,1
121156829663,100,8,2018-11-22,1248.00,0.00,1248.00,1
121156829663,100,9,2018-12-22,1248.00,0.00,1248.00,1
110560192641,101,1,2018-04-09,258.00,1671.12,1929.12,1
110560192641,101,2,2018-05-09,247.97,1681.15,1929.12,1
110560192641,101,3,2018-06-09,237.89,1691.23,1929.12,1
110560192641,101,4,2018-07-09,227.74,1701.38,1929.12,1
110560192641,101,5,2018-08-09,217.53,1711.59,1929.12,1
110560192641,101,6,2018-09-09,207.26,1721.86,1929.12,1
110560192641,101,7,2018-10-09,196.93,1732.19,1929.12,1
110560192641,101,8,2018-11-09,186.54,1742.58,1929.12,1
110560192641,101,9,2018-12-09,176.08,1753.04,1929.12,1
050364626079,101,1,2018-07-01,1836.00,0.00,1836.00,1
