协议编号,借据编号,还款期数,应还日期,欠还利息,欠还本金,欠还本息,还款标志
161332376461,102,5,2018-12-17,821.33,7333.33,8154.67,3
301143473758,112,4,2018-11-22,1016.00,0.00,1016.00,3
301143473758,112,5,2018-12-22,1016.00,0.00,1016.00,3
240452394669,101,2,2018-05-17,4516.33,44277.78,48794.11,3
240452394669,101,3,2018-06-17,4250.67,44277.78,48528.44,3
240452394669,101,4,2018-07-17,3985.00,44277.78,48262.78,3
240452394669,101,5,2018-08-17,3719.33,44277.78,47997.11,3
240452394669,101,6,2018-09-17,3453.67,44277.78,47731.44,3
240452394669,101,7,2018-10-17,3188.00,44277.78,47465.78,3
240452394669,101,8,2018-11-17,2922.33,44277.78,47200.11,3
240452394669,101,9,2018-12-17,2656.67,44277.78,46934.44,3
110295094861,103,7,2018-08-04,3113.25,24708.33,27821.58,3
110295094861,103,8,2018-09-04,2940.29,24708.33,27648.62,3
110295094861,103,9,2018-10-04,2767.33,24708.33,27475.67,3
110295094861,103,10,2018-11-04,2594.38,24708.33,27302.71,3
110295094861,103,11,2018-12-04,2421.42,24708.33,27129.75,3
120425403772,104,4,2018-09-09,42.00,250.00,292.00,3
120425403772,104,5,2018-10-09,40.00,250.00,290.00,3
120425403772,104,6,2018-11-09,38.00,250.00,288.00,3
120425403772,104,7,2018-12-09,36.00,250.00,286.00,3
271058241731,109,1,2018-03-11,5560.00,46333.37,51893.37,3
271058241731,109,2,2018-04-11,5096.67,46333.33,51430.00,3
271058241731,109,3,2018-05-11,4633.33,46333.33,50966.67,3
271058241731,109,4,2018-06-11,4170.00,46333.33,50503.33,3
271058241731,109,5,2018-07-11,3706.67,46333.33,50040.00,3
271058241731,109,6,2018-08-11,3243.33,46333.33,49576.67,3
271058241731,109,7,2018-09-11,2780.00,46333.33,49113.33,3
271058241731,109,8,2018-10-11,2316.67,46333.33,48650.00,3
271058241731,109,9,2018-11-11,1853.33,46333.33,48186.67,3
271058241731,109,10,2018-12-11,1390.00,46333.33,47723.33,3
230942923898,115,2,2018-08-22,5910.00,0.00,5910.00,3
230942923898,115,3,2018-09-22,5910.00,0.00,5910.00,3
230942923898,115,4,2018-10-22,5910.00,0.00,5910.00,3
230942923898,115,5,2018-11-22,5910.00,0.00,5910.00,3
230942923898,115,6,2018-12-22,5910.00,0.00,5910.00,3
120651285961,115,7,2018-10-19,164.00,2277.78,2441.78,3
120651285961,115,8,2018-11-19,150.33,2277.78,2428.11,3
120651285961,115,9,2018-12-19,136.67,2277.78,2414.44,3
121156829663,100,9,2018-12-22,1248.00,0.00,1248.00,3
110560192641,101,9,2018-12-09,176.08,1753.04,1929.12,3
270860110593,102,4,2018-07-01,450.00,0.00,450.00,3
270860110593,102,5,2018-08-01,450.00,0.00,450.00,3
270860110593,102,6,2018-09-01,450.00,0.00,450.00,3
270860110593,102,7,2018-10-01,450.00,0.00,450.00,3
270860110593,102,8,2018-11-01,450.00,0.00,450.00,3
270860110593,102,9,2018-12-01,450.00,0.00,450.00,3
200337179231,118,2,2018-07-12,4004.86,21729.56,25734.42,3
200337179231,118,3,2018-08-12,3787.56,21946.86,25734.42,3
200337179231,118,4,2018-09-12,3568.09,22166.33,25734.42,3
200337179231,118,5,2018-10-12,3346.43,22387.99,25734.42,3
200337179231,118,6,2018-11-12,3122.55,22611.87,25734.42,3
200337179231,118,7,2018-12-12,2896.43,22837.99,25734.42,3
240459248464,117,5,2018-09-28,2506.00,0.00,2506.00,3
240459248464,117,6,2018-10-28,2506.00,0.00,2506.00,3
240459248464,117,7,2018-11-28,2506.00,0.00,2506.00,3
240459248464,117,8,2018-12-28,2506.00,0.00,2506.00,3
170306243124,101,3,2018-04-07,39672.00,0.00,39672.00,3
170306243124,101,4,2018-05-07,39672.00,0.00,39672.00,3
170306243124,101,5,2018-06-07,39672.00,0.00,39672.00,3
170306243124,101,6,2018-07-07,39672.00,0.00,39672.00,3
170306243124,101,7,2018-08-07,39672.00,0.00,39672.00,3
170306243124,101,8,2018-09-07,39672.00,0.00,39672.00,3
170306243124,101,9,2018-10-07,39672.00,0.00,39672.00,3
170306243124,101,10,2018-11-07,39672.00,0.00,39672.00,3
170306243124,101,11,2018-12-07,39672.00,0.00,39672.00,3
150860757211,119,8,2018-12-01,4350.51,26442.45,30792.96,3
430164973867,102,3,2018-04-24,2002.00,11375.00,13377.00,3
430164973867,102,4,2018-05-24,1911.00,11375.00,13286.00,3
430164973867,102,5,2018-06-24,1820.00,11375.00,13195.00,3
430164973867,102,6,2018-07-24,1729.00,11375.00,13104.00,3
430164973867,102,7,2018-08-24,1638.00,11375.00,13013.00,3
430164973867,102,8,2018-09-24,1547.00,11375.00,12922.00,3
430164973867,102,9,2018-10-24,1456.00,11375.00,12831.00,3
430164973867,102,10,2018-11-24,1365.00,11375.00,12740.00,3
430164973867,102,11,2018-12-24,1274.00,11375.00,12649.00,3
251521374818,109,1,2018-04-09,22242.00,0.00,22242.00,3
251521374818,109,2,2018-05-09,22242.00,0.00,22242.00,3
251521374818,109,3,2018-06-09,22242.00,0.00,22242.00,3
251521374818,109,4,2018-07-09,22242.00,0.00,22242.00,3
251521374818,109,5,2018-08-09,22242.00,0.00,22242.00,3
251521374818,109,6,2018-09-09,22242.00,0.00,22242.00,3
251521374818,109,7,2018-10-09,22242.00,0.00,22242.00,3
251521374818,109,8,2018-11-09,22242.00,0.00,22242.00,3
251521374818,109,9,2018-12-09,22242.00,0.00,22242.00,3
301240033390,102,2,2018-09-03,591.67,11833.33,12425.00,3
301240033390,102,3,2018-10-03,473.33,11833.33,12306.67,3
301240033390,102,4,2018-11-03,355.00,11833.33,12188.33,3
301240033390,102,5,2018-12-03,236.67,11833.33,12070.00,3
131348501141,100,10,2018-11-01,1428.00,0.00,1428.00,3
131348501141,100,11,2018-12-01,1428.00,0.00,1428.00,3
270375648859,112,5,2018-12-07,220.00,0.00,220.00,3
170911982357,112,2,2018-03-28,872.00,0.00,872.00,3
170911982357,112,3,2018-04-28,872.00,109000.00,109872.00,3
301440801080,106,3,2018-06-02,2768.23,27560.13,30328.36,3
301440801080,106,4,2018-07-02,2602.87,27725.49,30328.36,3
301440801080,106,5,2018-08-02,2436.52,27891.84,30328.36,3
301440801080,106,6,2018-09-02,2269.17,28059.19,30328.36,3
301440801080,106,7,2018-10-02,2100.81,28227.55,30328.36,3
301440801080,106,8,2018-11-02,1931.45,28396.91,30328.36,3
301440801080,106,9,2018-12-02,1761.06,28567.30,30328.36,3
180425482043,117,3,2018-04-07,396.00,0.00,396.00,3
180425482043,117,4,2018-05-07,396.00,0.00,396.00,3
180425482043,117,5,2018-06-07,396.00,0.00,396.00,3
180425482043,117,6,2018-07-07,396.00,0.00,396.00,3
180425482043,117,7,2018-08-07,396.00,0.00,396.00,3
180425482043,117,8,2018-09-07,396.00,0.00,396.00,3
180425482043,117,9,2018-10-07,396.00,0.00,396.00,3
180425482043,117,10,2018-11-07,396.00,0.00,396.00,3
180425482043,117,11,2018-12-07,396.00,0.00,396.00,3
231613379209,104,3,2018-05-13,97.63,9763.01,9860.64,3
181747532625,118,1,2018-07-19,6132.00,338630.82,344762.82,3
181747532625,118,2,2018-08-19,4100.22,340662.60,344762.82,3
181747532625,118,3,2018-09-19,2056.24,342706.58,344762.82,3
230897000506,102,1,2018-03-22,4606.00,54833.37,59439.37,3
230897000506,102,2,2018-04-22,4222.17,54833.33,59055.50,3
230897000506,102,3,2018-05-22,3838.33,54833.33,58671.67,3
230897000506,102,4,2018-06-22,3454.50,54833.33,58287.83,3
230897000506,102,5,2018-07-22,3070.67,54833.33,57904.00,3
230897000506,102,6,2018-08-22,2686.83,54833.33,57520.17,3
230897000506,102,7,2018-09-22,2303.00,54833.33,57136.33,3
230897000506,102,8,2018-10-22,1919.17,54833.33,56752.50,3
230897000506,102,9,2018-11-22,1535.33,54833.33,56368.67,3
230897000506,102,10,2018-12-22,1151.50,54833.33,55984.83,3
120339371144,101,3,2018-05-01,1889.25,9541.67,11430.92,3
120339371144,101,4,2018-06-01,1803.38,9541.67,11345.04,3
120339371144,101,5,2018-07-01,1717.50,9541.67,11259.17,3
120339371144,101,6,2018-08-01,1631.62,9541.67,11173.29,3
120339371144,101,7,2018-09-01,1545.75,9541.67,11087.42,3
120339371144,101,8,2018-10-01,1459.88,9541.67,11001.54,3
120339371144,101,9,2018-11-01,1374.00,9541.67,10915.67,3
120339371144,101,10,2018-12-01,1288.12,9541.67,10829.79,3
200335582491,112,6,2018-09-02,150.00,0.00,150.00,3
200335582491,112,7,2018-10-02,150.00,0.00,150.00,3
200335582491,112,8,2018-11-02,150.00,0.00,150.00,3
200335582491,112,9,2018-12-02,150.00,0.00,150.00,3
151078796869,107,3,2018-04-03,1095.00,12166.67,13261.67,3
151078796869,107,4,2018-05-03,985.50,12166.67,13152.17,3
151078796869,107,5,2018-06-03,876.00,12166.67,13042.67,3
151078796869,107,6,2018-07-03,766.50,12166.67,12933.17,3
151078796869,107,7,2018-08-03,657.00,12166.67,12823.67,3
151078796869,107,8,2018-09-03,547.50,12166.67,12714.17,3
151078796869,107,9,2018-10-03,438.00,12166.67,12604.67,3
151078796869,107,10,2018-11-03,328.50,12166.67,12495.17,3
151078796869,107,11,2018-12-03,219.00,12166.67,12385.67,3
150911609357,113,1,2018-08-10,22293.00,127382.42,149675.42,3
150911609357,113,2,2018-09-10,21146.56,128528.86,149675.42,3
150911609357,113,3,2018-10-10,19989.80,129685.62,149675.42,3
150911609357,113,4,2018-11-10,18822.63,130852.79,149675.42,3
150911609357,113,5,2018-12-10,17644.95,132030.47,149675.42,3
120667607697,101,11,2018-12-11,329.00,0.00,329.00,3
060471857837,114,3,2018-04-15,631.11,3944.44,4575.56,3
060471857837,114,4,2018-05-15,591.67,3944.44,4536.11,3
060471857837,114,5,2018-06-15,552.22,3944.44,4496.67,3
060471857837,114,6,2018-07-15,512.78,3944.44,4457.22,3
060471857837,114,7,2018-08-15,473.33,3944.44,4417.78,3
060471857837,114,8,2018-09-15,433.89,3944.44,4378.33,3
060471857837,114,9,2018-10-15,394.44,3944.44,4338.89,3
060471857837,114,10,2018-11-15,355.00,3944.44,4299.44,3
060471857837,114,11,2018-12-15,315.56,3944.44,4260.00,3
181271359644,116,2,2018-07-02,116.67,3333.33,3450.00,3
181271359644,116,3,2018-08-02,93.33,3333.33,3426.67,3
181271359644,116,4,2018-09-02,70.00,3333.33,3403.33,3
181271359644,116,5,2018-10-02,46.67,3333.33,3380.00,3
181271359644,116,6,2018-11-02,23.33,3333.33,3356.67,3
060273369569,104,4,2018-11-14,8481.67,80777.78,89259.44,3
060273369569,104,5,2018-12-14,7916.22,80777.78,88694.00,3
161416031607,112,3,2018-06-01,35.00,583.33,618.33,3
161416031607,112,4,2018-07-01,31.50,583.33,614.83,3
161416031607,112,5,2018-08-01,28.00,583.33,611.33,3
161416031607,112,6,2018-09-01,24.50,583.33,607.83,3
161416031607,112,7,2018-10-01,21.00,583.33,604.33,3
161416031607,112,8,2018-11-01,17.50,583.33,600.83,3
161416031607,112,9,2018-12-01,14.00,583.33,597.33,3
090596035807,101,5,2018-07-14,149.33,2333.33,2482.67,3
090596035807,101,6,2018-08-14,130.67,2333.33,2464.00,3
090596035807,101,7,2018-09-14,112.00,2333.33,2445.33,3
090596035807,101,8,2018-10-14,93.33,2333.33,2426.67,3
090596035807,101,9,2018-11-14,74.67,2333.33,2408.00,3
090596035807,101,10,2018-12-14,56.00,2333.33,2389.33,3
270593874561,103,2,2018-04-01,66.00,0.00,66.00,3
270593874561,103,3,2018-05-01,66.00,0.00,66.00,3
270593874561,103,4,2018-06-01,66.00,0.00,66.00,3
270593874561,103,5,2018-07-01,66.00,0.00,66.00,3
270593874561,103,6,2018-08-01,66.00,0.00,66.00,3
270593874561,103,7,2018-09-01,66.00,0.00,66.00,3
270593874561,103,8,2018-10-01,66.00,0.00,66.00,3
270593874561,103,9,2018-11-01,66.00,0.00,66.00,3
270593874561,103,10,2018-12-01,66.00,0.00,66.00,3
340051671675,113,6,2018-08-18,14202.50,74750.00,88952.50,3
340051671675,113,7,2018-09-18,13455.00,74750.00,88205.00,3
340051671675,113,8,2018-10-18,12707.50,74750.00,87457.50,3
340051671675,113,9,2018-11-18,11960.00,74750.00,86710.00,3
340051671675,113,10,2018-12-18,11212.50,74750.00,85962.50,3
060260831162,107,5,2018-06-30,261.09,21692.66,21953.75,3
060260831162,107,6,2018-07-30,130.94,21822.81,21953.75,3
300994205587,107,6,2018-10-07,34.67,4333.33,4368.00,3
220168819079,102,4,2018-11-05,171.00,0.00,171.00,3
220168819079,102,5,2018-12-05,171.00,0.00,171.00,3
110454904411,103,2,2018-06-15,1470.00,81666.67,83136.67,3
110454904411,103,3,2018-07-15,735.00,81666.67,82401.67,3
060695919579,116,5,2018-08-29,45.00,0.00,45.00,3
060695919579,116,6,2018-09-29,45.00,0.00,45.00,3
060695919579,116,7,2018-10-29,45.00,0.00,45.00,3
060695919579,116,8,2018-11-29,45.00,0.00,45.00,3
060695919579,116,9,2018-12-29,45.00,0.00,45.00,3
050913669585,101,3,2018-06-14,200.00,0.00,200.00,3
050913669585,101,4,2018-07-14,200.00,0.00,200.00,3
050913669585,101,5,2018-08-14,200.00,0.00,200.00,3
050913669585,101,6,2018-09-14,200.00,0.00,200.00,3
050913669585,101,7,2018-10-14,200.00,0.00,200.00,3
050913669585,101,8,2018-11-14,200.00,0.00,200.00,3
050913669585,101,9,2018-12-14,200.00,0.00,200.00,3
080399129118,107,9,2018-10-14,2520.00,26250.00,28770.00,3
080399129118,107,10,2018-11-14,2362.50,26250.00,28612.50,3
080399129118,107,11,2018-12-14,2205.00,26250.00,28455.00,3
150386165942,105,5,2018-11-23,1308.00,0.00,1308.00,3
150386165942,105,6,2018-12-23,1308.00,0.00,1308.00,3
320270570270,109,1,2018-08-23,408.00,0.00,408.00,3
320270570270,109,2,2018-09-23,408.00,0.00,408.00,3
320270570270,109,3,2018-10-23,408.00,0.00,408.00,3
320270570270,109,4,2018-11-23,408.00,0.00,408.00,3
320270570270,109,5,2018-12-23,408.00,0.00,408.00,3
140575363413,114,10,2018-12-07,103.76,940.67,1044.43,3
240739096112,107,2,2018-09-22,392.00,0.00,392.00,3
240739096112,107,3,2018-10-22,392.00,0.00,392.00,3
240739096112,107,4,2018-11-22,392.00,0.00,392.00,3
240739096112,107,5,2018-12-22,392.00,0.00,392.00,3
131085672431,113,5,2018-06-14,1220.00,0.00,1220.00,3
131085672431,113,6,2018-07-14,1220.00,0.00,1220.00,3
131085672431,113,7,2018-08-14,1220.00,0.00,1220.00,3
131085672431,113,8,2018-09-14,1220.00,0.00,1220.00,3
131085672431,113,9,2018-10-14,1220.00,0.00,1220.00,3
131085672431,113,10,2018-11-14,1220.00,0.00,1220.00,3
131085672431,113,11,2018-12-14,1220.00,0.00,1220.00,3
131647001503,120,6,2018-08-24,212.60,1721.03,1933.63,3
131647001503,120,7,2018-09-24,197.11,1736.52,1933.63,3
131647001503,120,8,2018-10-24,181.48,1752.15,1933.63,3
131647001503,120,9,2018-11-24,165.71,1767.92,1933.63,3
131647001503,120,10,2018-12-24,149.80,1783.83,1933.63,3
041113628854,103,2,2018-08-13,1080.00,0.00,1080.00,3
041113628854,103,3,2018-09-13,1080.00,0.00,1080.00,3
041113628854,103,4,2018-10-13,1080.00,0.00,1080.00,3
041113628854,103,5,2018-11-13,1080.00,0.00,1080.00,3
041113628854,103,6,2018-12-13,1080.00,0.00,1080.00,3
120421233550,116,7,2018-12-11,2666.73,35831.47,38498.20,3
110436280244,112,2,2018-05-18,678.33,6166.67,6845.00,3
110436280244,112,3,2018-06-18,616.67,6166.67,6783.33,3
110436280244,112,4,2018-07-18,555.00,6166.67,6721.67,3
110436280244,112,5,2018-08-18,493.33,6166.67,6660.00,3
110436280244,112,6,2018-09-18,431.67,6166.67,6598.33,3
110436280244,112,7,2018-10-18,370.00,6166.67,6536.67,3
110436280244,112,8,2018-11-18,308.33,6166.67,6475.00,3
110436280244,112,9,2018-12-18,246.67,6166.67,6413.33,3
251514244805,117,3,2018-04-15,834.70,4836.63,5671.33,3
251514244805,117,4,2018-05-15,786.33,4885.00,5671.33,3
251514244805,117,5,2018-06-15,737.48,4933.85,5671.33,3
251514244805,117,6,2018-07-15,688.14,4983.19,5671.33,3
251514244805,117,7,2018-08-15,638.31,5033.02,5671.33,3
251514244805,117,8,2018-09-15,587.98,5083.35,5671.33,3
251514244805,117,9,2018-10-15,537.15,5134.18,5671.33,3
251514244805,117,10,2018-11-15,485.81,5185.52,5671.33,3
251514244805,117,11,2018-12-15,433.95,5237.38,5671.33,3
190828116871,118,8,2018-11-19,3681.33,41833.33,45514.67,3
190828116871,118,9,2018-12-19,3346.67,41833.33,45180.00,3
301036594147,110,3,2018-07-06,103.33,10333.33,10436.67,3
231362032042,117,1,2018-05-06,3576.00,0.00,3576.00,3
231362032042,117,2,2018-06-06,3576.00,0.00,3576.00,3
231362032042,117,3,2018-07-06,3576.00,0.00,3576.00,3
231362032042,117,4,2018-08-06,3576.00,0.00,3576.00,3
231362032042,117,5,2018-09-06,3576.00,0.00,3576.00,3
231362032042,117,6,2018-10-06,3576.00,0.00,3576.00,3
231362032042,117,7,2018-11-06,3576.00,0.00,3576.00,3
231362032042,117,8,2018-12-06,3576.00,0.00,3576.00,3
050478696162,110,4,2018-11-08,4552.00,0.00,4552.00,3
050478696162,110,5,2018-12-08,4552.00,0.00,4552.00,3
230683902842,102,5,2018-09-13,67.96,308.63,376.59,3
230683902842,102,6,2018-10-13,64.87,311.72,376.59,3
230683902842,102,7,2018-11-13,61.75,314.84,376.59,3
230683902842,102,8,2018-12-13,58.61,317.98,376.59,3
091242498591,116,4,2018-07-04,1227.21,58031.28,59258.49,3
091242498591,116,5,2018-08-04,820.99,58437.50,59258.49,3
091242498591,116,6,2018-09-04,411.95,58846.54,59258.49,3
040857182388,103,5,2018-11-07,266.00,0.00,266.00,3
040857182388,103,6,2018-12-07,266.00,0.00,266.00,3
161219894524,120,3,2018-08-29,1905.38,46925.81,48831.19,3
161219894524,120,4,2018-09-29,1436.12,47395.07,48831.19,3
161219894524,120,5,2018-10-29,962.17,47869.02,48831.19,3
161219894524,120,6,2018-11-29,483.48,48347.71,48831.19,3
131668030313,105,4,2018-08-27,94.50,500.00,594.50,3
131668030313,105,5,2018-09-27,90.00,500.00,590.00,3
131668030313,105,6,2018-10-27,85.50,500.00,585.50,3
131668030313,105,7,2018-11-27,81.00,500.00,581.00,3
131668030313,105,8,2018-12-27,76.50,500.00,576.50,3
131414864318,115,3,2018-06-21,414.00,46000.00,46414.00,3
061196297630,101,1,2018-02-13,66.00,3666.66,3732.66,3
061196297630,101,2,2018-03-13,44.00,3666.67,3710.67,3
061196297630,101,3,2018-04-13,22.00,3666.67,3688.67,3
110616599748,113,1,2018-03-04,8992.00,93666.63,102658.63,3
110616599748,113,2,2018-04-04,8242.67,93666.67,101909.33,3
110616599748,113,3,2018-05-04,7493.33,93666.67,101160.00,3
110616599748,113,4,2018-06-04,6744.00,93666.67,100410.67,3
110616599748,113,5,2018-07-04,5994.67,93666.67,99661.33,3
110616599748,113,6,2018-08-04,5245.33,93666.67,98912.00,3
110616599748,113,7,2018-09-04,4496.00,93666.67,98162.67,3
110616599748,113,8,2018-10-04,3746.67,93666.67,97413.33,3
110616599748,113,9,2018-11-04,2997.33,93666.67,96664.00,3
110616599748,113,10,2018-12-04,2248.00,93666.67,95914.67,3
251618514970,105,2,2018-08-01,1090.83,9166.67,10257.50,3
251618514970,105,3,2018-09-01,1026.67,9166.67,10193.33,3
251618514970,105,4,2018-10-01,962.50,9166.67,10129.17,3
251618514970,105,5,2018-11-01,898.33,9166.67,10065.00,3
251618514970,105,6,2018-12-01,834.17,9166.67,10000.83,3
120665782200,108,1,2018-02-03,7980.00,0.00,7980.00,3
120665782200,108,2,2018-03-03,7980.00,0.00,7980.00,3
120665782200,108,3,2018-04-03,7980.00,0.00,7980.00,3
120665782200,108,4,2018-05-03,7980.00,0.00,7980.00,3
120665782200,108,5,2018-06-03,7980.00,0.00,7980.00,3
120665782200,108,6,2018-07-03,7980.00,0.00,7980.00,3
120665782200,108,7,2018-08-03,7980.00,0.00,7980.00,3
120665782200,108,8,2018-09-03,7980.00,0.00,7980.00,3
120665782200,108,9,2018-10-03,7980.00,0.00,7980.00,3
120665782200,108,10,2018-11-03,7980.00,0.00,7980.00,3
120665782200,108,11,2018-12-03,7980.00,0.00,7980.00,3
161786086114,108,3,2018-05-05,7720.00,53611.11,61331.11,3
161786086114,108,4,2018-06-05,7237.50,53611.11,60848.61,3
161786086114,108,5,2018-07-05,6755.00,53611.11,60366.11,3
161786086114,108,6,2018-08-05,6272.50,53611.11,59883.61,3
161786086114,108,7,2018-09-05,5790.00,53611.11,59401.11,3
161786086114,108,8,2018-10-05,5307.50,53611.11,58918.61,3
161786086114,108,9,2018-11-05,4825.00,53611.11,58436.11,3
161786086114,108,10,2018-12-05,4342.50,53611.11,57953.61,3
251356720762,117,3,2018-06-28,7281.00,0.00,7281.00,3
251356720762,117,4,2018-07-28,7281.00,0.00,7281.00,3
251356720762,117,5,2018-08-28,7281.00,0.00,7281.00,3
251356720762,117,6,2018-09-28,7281.00,0.00,7281.00,3
251356720762,117,7,2018-10-28,7281.00,0.00,7281.00,3
251356720762,117,8,2018-11-28,7281.00,0.00,7281.00,3
251356720762,117,9,2018-12-28,7281.00,0.00,7281.00,3
171710832204,117,1,2018-06-15,972.00,0.00,972.00,3
171710832204,117,2,2018-07-15,972.00,0.00,972.00,3
171710832204,117,3,2018-08-15,972.00,0.00,972.00,3
171710832204,117,4,2018-09-15,972.00,0.00,972.00,3
171710832204,117,5,2018-10-15,972.00,0.00,972.00,3
171710832204,117,6,2018-11-15,972.00,0.00,972.00,3
171710832204,117,7,2018-12-15,972.00,0.00,972.00,3
190369790951,109,1,2018-08-17,11170.00,62055.48,73225.48,3
190369790951,109,2,2018-09-17,10549.44,62055.56,72605.00,3
190369790951,109,3,2018-10-17,9928.89,62055.56,71984.44,3
190369790951,109,4,2018-11-17,9308.33,62055.56,71363.89,3
190369790951,109,5,2018-12-17,8687.78,62055.56,70743.33,3
190466180395,120,9,2018-12-06,585.74,24187.29,24773.03,3
180702735357,100,7,2018-09-26,561.00,15583.33,16144.33,3
180702735357,100,8,2018-10-26,467.50,15583.33,16050.83,3
180702735357,100,9,2018-11-26,374.00,15583.33,15957.33,3
180702735357,100,10,2018-12-26,280.50,15583.33,15863.83,3
090681056332,110,7,2018-09-02,1364.83,7798.63,9163.46,3
090681056332,110,8,2018-10-02,1294.64,7868.82,9163.46,3
090681056332,110,9,2018-11-02,1223.82,7939.64,9163.46,3
090681056332,110,10,2018-12-02,1152.36,8011.10,9163.46,3
460052770583,117,1,2018-07-08,1416.00,0.00,1416.00,3
460052770583,117,2,2018-08-08,1416.00,0.00,1416.00,3
460052770583,117,3,2018-09-08,1416.00,0.00,1416.00,3
460052770583,117,4,2018-10-08,1416.00,0.00,1416.00,3
460052770583,117,5,2018-11-08,1416.00,0.00,1416.00,3
460052770583,117,6,2018-12-08,1416.00,0.00,1416.00,3
071438369541,101,1,2018-04-05,3290.00,12197.17,15487.17,3
071438369541,101,2,2018-05-05,3168.03,12319.14,15487.17,3
071438369541,101,3,2018-06-05,3044.84,12442.33,15487.17,3
071438369541,101,4,2018-07-05,2920.41,12566.76,15487.17,3
071438369541,101,5,2018-08-05,2794.75,12692.42,15487.17,3
071438369541,101,6,2018-09-05,2667.82,12819.35,15487.17,3
071438369541,101,7,2018-10-05,2539.63,12947.54,15487.17,3
071438369541,101,8,2018-11-05,2410.15,13077.02,15487.17,3
071438369541,101,9,2018-12-05,2279.38,13207.79,15487.17,3
301043615596,101,4,2018-09-14,6822.47,250423.50,257245.97,3
301043615596,101,5,2018-10-14,4568.66,252677.31,257245.97,3
301043615596,101,6,2018-11-14,2294.55,254951.42,257245.97,3
