协议编号,借据编号,借据金额,借据币种,剩余本金,借据利率,借据期限,期限单位,还款方式,还款顺序,罚息利率,提前还款标志,提前还款费率,展期标志,展期费率,生效日期,到期日期,借据状态,欠款期数,起欠期数,欠还利息,欠还本金,欠还金额
301689501935,113,458000.00,156,458000.00,7.2,3,1,2,0,0.5,1,0.0,0,4.0,2018-01-13,2018-04-13,0,0,0,0.00,0.00,0.00
171670370033,101,56000.00,156,56000.00,10.8,12,1,0,0,1.2,0,2.0,0,4.0,2018-01-17,2019-01-17,0,0,0,0.00,0.00,0.00
301774235403,114,520000.00,156,520000.00,7.2,24,1,2,0,1.5,1,0.0,1,0.0,2018-02-02,2020-02-02,0,0,0,0.00,0.00,0.00
170934276999,100,1970000.00,156,1970000.00,8.4,24,1,2,0,0.8,0,2.0,1,0.0,2018-05-04,2020-05-04,0,0,0,0.00,0.00,0.00
160231444600,116,161000.00,156,161000.00,9.6,24,1,2,0,0.8,1,0.0,0,3.0,2018-05-05,2020-05-05,0,0,0,0.00,0.00,0.00
050439294617,104,33000.00,156,33000.00,12.0,18,1,1,0,1.0,1,0.0,0,3.0,2018-04-27,2019-10-27,0,0,0,0.00,0.00,0.00
230942262416,102,47000.00,156,47000.00,7.2,6,1,2,0,1.5,0,1.0,1,0.0,2018-02-15,2018-08-15,0,0,0,0.00,0.00,0.00
091308044938,110,777000.00,156,777000.00,9.6,6,1,1,0,1.2,1,0.0,1,0.0,2018-02-17,2018-08-17,0,0,0,0.00,0.00,0.00
080632554254,108,586000.00,156,586000.00,7.2,3,1,1,0,1.5,1,0.0,0,5.0,2018-05-24,2018-08-24,0,0,0,0.00,0.00,0.00
110647311074,108,49000.00,156,49000.00,8.4,18,1,0,0,1.5,0,3.0,1,0.0,2018-07-26,2020-01-26,0,0,0,0.00,0.00,0.00
181377717424,106,13000.00,156,13000.00,10.8,6,1,1,0,0.8,0,2.0,1,0.0,2018-05-10,2018-11-10,0,0,0,0.00,0.00,0.00
240792366695,105,23000.00,156,23000.00,9.6,12,1,2,0,0.8,0,3.0,1,0.0,2018-03-12,2019-03-12,0,0,0,0.00,0.00,0.00
040294287882,102,648000.00,156,648000.00,12.0,24,1,2,0,1.5,1,0.0,0,5.0,2018-01-26,2020-01-26,0,0,0,0.00,0.00,0.00
161326733678,106,1667000.00,156,1667000.00,7.2,18,1,0,0,0.8,0,3.0,1,0.0,2018-04-03,2019-10-03,0,0,0,0.00,0.00,0.00
140237369203,119,38000.00,156,38000.00,12.0,3,1,2,0,1.0,1,0.0,0,3.0,2018-01-08,2018-04-08,0,0,0,0.00,0.00,0.00
070717585994,106,526000.00,156,526000.00,12.0,24,1,0,0,0.8,0,3.0,1,0.0,2018-07-14,2020-07-14,0,0,0,0.00,0.00,0.00
270388033668,120,111000.00,156,111000.00,8.4,6,1,2,0,0.8,1,0.0,1,0.0,2018-03-28,2018-09-28,0,0,0,0.00,0.00,0.00
131704448000,106,10000.00,156,10000.00,12.0,12,1,1,0,1.5,0,2.0,1,0.0,2018-03-03,2019-03-03,0,0,0,0.00,0.00,0.00
110715323693,110,2317000.00,156,2317000.00,8.4,12,1,1,0,1.5,1,0.0,1,0.0,2018-07-12,2019-07-12,0,0,0,0.00,0.00,0.00
170940405216,100,33000.00,156,33000.00,12.0,24,1,0,0,0.5,1,0.0,0,4.0,2018-06-27,2020-06-27,0,0,0,0.00,0.00,0.00
251496297030,106,28000.00,156,28000.00,12.0,24,1,1,0,1.2,0,3.0,0,3.0,2018-06-21,2020-06-21,0,0,0,0.00,0.00,0.00
270461495672,112,160000.00,156,160000.00,12.0,24,1,1,0,0.8,1,0.0,1,0.0,2018-03-22,2020-03-22,0,0,0,0.00,0.00,0.00
121072766175,110,2955000.00,156,2955000.00,10.8,24,1,0,0,0.5,0,2.0,1,0.0,2018-02-21,2020-02-21,0,0,0,0.00,0.00,0.00
161698143224,119,96000.00,156,96000.00,8.4,24,1,2,0,1.2,0,1.0,0,4.0,2018-04-13,2020-04-13,0,0,0,0.00,0.00,0.00
171421922873,101,35000.00,156,35000.00,12.0,3,1,0,0,0.5,0,1.0,1,0.0,2018-03-18,2018-06-18,0,0,0,0.00,0.00,0.00
250872654217,114,403000.00,156,403000.00,10.8,6,1,0,0,1.0,0,2.0,1,0.0,2018-01-03,2018-07-03,0,0,0,0.00,0.00,0.00
251356193657,102,911000.00,156,911000.00,9.6,12,1,1,0,0.8,1,0.0,0,4.0,2018-01-24,2019-01-24,0,0,0,0.00,0.00,0.00
450026863676,101,3330000.00,156,3330000.00,7.2,6,1,2,0,1.2,1,0.0,1,0.0,2018-06-26,2018-12-26,0,0,0,0.00,0.00,0.00
121033557724,109,2863000.00,156,2863000.00,12.0,3,1,0,0,0.5,1,0.0,1,0.0,2018-04-06,2018-07-06,0,0,0,0.00,0.00,0.00
160347497705,109,7000.00,156,7000.00,7.2,12,1,0,0,1.2,0,1.0,0,3.0,2018-05-17,2019-05-17,0,0,0,0.00,0.00,0.00
140928562775,117,71000.00,156,71000.00,7.2,12,1,2,0,1.5,0,3.0,1,0.0,2018-06-14,2019-06-14,0,0,0,0.00,0.00,0.00
080631271649,111,74000.00,156,74000.00,9.6,3,1,0,0,0.5,1,0.0,0,4.0,2018-06-04,2018-09-04,0,0,0,0.00,0.00,0.00
161380160499,110,54000.00,156,54000.00,10.8,3,1,2,0,1.5,1,0.0,0,4.0,2018-06-16,2018-09-16,0,0,0,0.00,0.00,0.00
150644303136,107,211000.00,156,211000.00,7.2,12,1,0,0,1.2,1,0.0,0,3.0,2018-07-24,2019-07-24,0,0,0,0.00,0.00,0.00
131225199668,109,989000.00,156,989000.00,7.2,6,1,2,0,0.8,1,0.0,1,0.0,2018-02-25,2018-08-25,0,0,0,0.00,0.00,0.00
440229749499,116,1328000.00,156,1328000.00,7.2,18,1,1,0,1.2,0,2.0,0,3.0,2018-02-17,2019-08-17,0,0,0,0.00,0.00,0.00
231358668406,115,120000.00,156,120000.00,10.8,6,1,2,0,1.5,0,1.0,1,0.0,2018-06-16,2018-12-16,0,0,0,0.00,0.00,0.00
210737815828,112,380000.00,156,380000.00,7.2,12,1,1,0,1.0,1,0.0,1,0.0,2018-03-02,2019-03-02,0,0,0,0.00,0.00,0.00
260396672722,118,560000.00,156,560000.00,12.0,18,1,1,0,1.5,1,0.0,0,3.0,2018-06-10,2019-12-10,0,0,0,0.00,0.00,0.00
080494156650,104,422000.00,156,422000.00,8.4,3,1,1,0,1.5,1,0.0,1,0.0,2018-01-12,2018-04-12,0,0,0,0.00,0.00,0.00
201191005064,116,11000.00,156,11000.00,9.6,3,1,0,0,1.0,1,0.0,0,3.0,2018-01-28,2018-04-28,0,0,0,0.00,0.00,0.00
300653357148,103,777000.00,156,777000.00,10.8,18,1,1,0,1.5,0,1.0,1,0.0,2018-01-04,2019-07-04,0,0,0,0.00,0.00,0.00
130761792535,117,220000.00,156,220000.00,12.0,18,1,2,0,0.8,1,0.0,1,0.0,2018-07-12,2020-01-12,0,0,0,0.00,0.00,0.00
251109185668,107,131000.00,156,131000.00,10.8,12,1,1,0,0.5,0,1.0,1,0.0,2018-07-13,2019-07-13,0,0,0,0.00,0.00,0.00
111191926900,101,21000.00,156,21000.00,8.4,3,1,2,0,1.2,1,0.0,0,3.0,2018-07-16,2018-10-16,0,0,0,0.00,0.00,0.00
160237475637,118,237000.00,156,237000.00,8.4,12,1,1,0,1.2,1,0.0,1,0.0,2018-03-11,2019-03-11,0,0,0,0.00,0.00,0.00
111691619373,107,3624000.00,156,3624000.00,8.4,3,1,1,0,1.2,0,1.0,0,5.0,2018-03-26,2018-06-26,0,0,0,0.00,0.00,0.00
091337472154,103,14000.00,156,14000.00,7.2,12,1,1,0,1.0,1,0.0,1,0.0,2018-05-07,2019-05-07,0,0,0,0.00,0.00,0.00
080928161417,109,40000.00,156,40000.00,7.2,12,1,1,0,0.5,1,0.0,0,5.0,2018-01-12,2019-01-12,0,0,0,0.00,0.00,0.00
301421885270,114,1020000.00,156,1020000.00,7.2,24,1,1,0,1.2,0,3.0,1,0.0,2018-05-12,2020-05-12,0,0,0,0.00,0.00,0.00
090883507915,103,40000.00,156,40000.00,7.2,18,1,1,0,0.8,1,0.0,0,5.0,2018-01-03,2019-07-03,0,0,0,0.00,0.00,0.00
160371629118,108,248000.00,156,248000.00,9.6,12,1,1,0,1.5,1,0.0,1,0.0,2018-05-07,2019-05-07,0,0,0,0.00,0.00,0.00
202060120541,101,32000.00,156,32000.00,7.2,24,1,1,0,1.2,1,0.0,1,0.0,2018-07-03,2020-07-03,0,0,0,0.00,0.00,0.00
250738100351,119,17000.00,156,17000.00,12.0,24,1,1,0,0.8,0,3.0,1,0.0,2018-02-08,2020-02-08,0,0,0,0.00,0.00,0.00
070681247420,117,260000.00,156,260000.00,8.4,6,1,2,0,1.5,0,2.0,0,3.0,2018-02-16,2018-08-16,0,0,0,0.00,0.00,0.00
181258583871,112,246000.00,156,246000.00,9.6,18,1,2,0,1.2,0,1.0,0,5.0,2018-07-30,2020-01-30,0,0,0,0.00,0.00,0.00
050815574469,117,11000.00,156,11000.00,9.6,6,1,2,0,1.5,0,3.0,1,0.0,2018-07-11,2019-01-11,0,0,0,0.00,0.00,0.00
210324869015,115,124000.00,156,124000.00,12.0,24,1,0,0,0.5,0,2.0,1,0.0,2018-05-02,2020-05-02,0,0,0,0.00,0.00,0.00
060320688333,101,922000.00,156,922000.00,7.2,18,1,0,0,1.5,0,1.0,0,5.0,2018-02-09,2019-08-09,0,0,0,0.00,0.00,0.00
200840726685,114,619000.00,156,619000.00,7.2,24,1,2,0,0.5,0,2.0,0,3.0,2018-07-30,2020-07-30,0,0,0,0.00,0.00,0.00
090879578779,103,528000.00,156,528000.00,9.6,3,1,1,0,1.5,0,2.0,1,0.0,2018-02-13,2018-05-13,0,0,0,0.00,0.00,0.00
060511403955,108,49000.00,156,49000.00,9.6,12,1,2,0,1.2,0,3.0,0,5.0,2018-01-06,2019-01-06,0,0,0,0.00,0.00,0.00
271004260706,115,109000.00,156,109000.00,9.6,24,1,0,0,1.0,1,0.0,0,5.0,2018-07-21,2020-07-21,0,0,0,0.00,0.00,0.00
290451973965,107,247000.00,156,247000.00,9.6,6,1,1,0,0.8,0,3.0,0,3.0,2018-03-22,2018-09-22,0,0,0,0.00,0.00,0.00
240771581621,107,80000.00,156,80000.00,12.0,6,1,0,0,1.0,1,0.0,0,3.0,2018-02-14,2018-08-14,0,0,0,0.00,0.00,0.00
300898314381,118,124000.00,156,124000.00,8.4,24,1,1,0,1.2,1,0.0,0,3.0,2018-07-01,2020-07-01,0,0,0,0.00,0.00,0.00
231398757246,103,1899000.00,156,1899000.00,8.4,6,1,1,0,0.5,0,2.0,1,0.0,2018-05-16,2018-11-16,0,0,0,0.00,0.00,0.00
040726951855,105,2325000.00,156,2325000.00,9.6,12,1,0,0,0.8,0,1.0,0,3.0,2018-06-28,2019-06-28,0,0,0,0.00,0.00,0.00
271450533581,108,45000.00,156,45000.00,8.4,24,1,0,0,0.5,1,0.0,1,0.0,2018-07-05,2020-07-05,0,0,0,0.00,0.00,0.00
180480801147,100,166000.00,156,166000.00,10.8,18,1,2,0,1.5,0,1.0,0,3.0,2018-03-11,2019-09-11,0,0,0,0.00,0.00,0.00
110570055473,114,2553000.00,156,2553000.00,8.4,6,1,2,0,1.2,1,0.0,0,3.0,2018-02-15,2018-08-15,0,0,0,0.00,0.00,0.00
051128110975,106,2209000.00,156,2209000.00,8.4,6,1,0,0,1.2,1,0.0,0,3.0,2018-05-30,2018-11-30,0,0,0,0.00,0.00,0.00
131628760489,105,696000.00,156,696000.00,9.6,12,1,2,0,1.5,1,0.0,1,0.0,2018-01-27,2019-01-27,0,0,0,0.00,0.00,0.00
210770677703,102,44000.00,156,44000.00,12.0,24,1,1,0,1.2,0,3.0,0,3.0,2018-01-03,2020-01-03,0,0,0,0.00,0.00,0.00
260696283097,113,40000.00,156,40000.00,12.0,24,1,0,0,0.8,1,0.0,1,0.0,2018-05-15,2020-05-15,0,0,0,0.00,0.00,0.00
201568914340,111,313000.00,156,313000.00,9.6,12,1,1,0,1.5,1,0.0,1,0.0,2018-04-03,2019-04-03,0,0,0,0.00,0.00,0.00
131750089801,116,92000.00,156,92000.00,8.4,12,1,1,0,1.5,1,0.0,0,5.0,2018-06-10,2019-06-10,0,0,0,0.00,0.00,0.00
270995559772,116,943000.00,156,943000.00,7.2,3,1,2,0,1.5,0,3.0,1,0.0,2018-01-15,2018-04-15,0,0,0,0.00,0.00,0.00
231691912485,118,1674000.00,156,1674000.00,9.6,18,1,1,0,1.5,0,1.0,1,0.0,2018-05-24,2019-11-24,0,0,0,0.00,0.00,0.00
250928573583,104,44000.00,156,44000.00,7.2,6,1,0,0,1.5,0,3.0,1,0.0,2018-05-07,2018-11-07,0,0,0,0.00,0.00,0.00
270863868974,101,258000.00,156,258000.00,7.2,18,1,2,0,1.0,1,0.0,1,0.0,2018-03-17,2019-09-17,0,0,0,0.00,0.00,0.00
191284745672,113,96000.00,156,96000.00,12.0,3,1,0,0,1.5,1,0.0,0,5.0,2018-03-06,2018-06-06,0,0,0,0.00,0.00,0.00
300707720852,110,28000.00,156,28000.00,10.8,6,1,2,0,1.0,1,0.0,0,4.0,2018-06-06,2018-12-06,0,0,0,0.00,0.00,0.00
140459818583,111,157000.00,156,157000.00,9.6,24,1,1,0,1.5,0,1.0,0,3.0,2018-02-27,2020-02-27,0,0,0,0.00,0.00,0.00
230941840518,101,40000.00,156,40000.00,9.6,12,1,2,0,1.0,1,0.0,0,4.0,2018-06-01,2019-06-01,0,0,0,0.00,0.00,0.00
090905972657,119,637000.00,156,637000.00,12.0,3,1,0,0,0.8,0,2.0,1,0.0,2018-02-19,2018-05-19,0,0,0,0.00,0.00,0.00
190200495819,109,146000.00,156,146000.00,10.8,6,1,1,0,0.5,1,0.0,1,0.0,2018-05-09,2018-11-09,0,0,0,0.00,0.00,0.00
181447319049,116,99000.00,156,99000.00,12.0,6,1,2,0,1.5,1,0.0,1,0.0,2018-01-08,2018-07-08,0,0,0,0.00,0.00,0.00
161769904362,100,39000.00,156,39000.00,10.8,3,1,2,0,1.0,0,2.0,1,0.0,2018-01-05,2018-04-05,0,0,0,0.00,0.00,0.00
111577873263,115,1054000.00,156,1054000.00,12.0,24,1,2,0,0.8,0,2.0,1,0.0,2018-06-21,2020-06-21,0,0,0,0.00,0.00,0.00
290544421309,100,1072000.00,156,1072000.00,8.4,18,1,2,0,1.0,0,3.0,0,4.0,2018-02-21,2019-08-21,0,0,0,0.00,0.00,0.00
420013343135,101,246000.00,156,246000.00,7.2,6,1,2,0,0.5,0,3.0,0,5.0,2018-04-01,2018-10-01,0,0,0,0.00,0.00,0.00
150305082351,109,2000.00,156,2000.00,7.2,18,1,0,0,1.0,0,1.0,1,0.0,2018-01-20,2019-07-20,0,0,0,0.00,0.00,0.00
232039634733,116,626000.00,156,626000.00,10.8,18,1,1,0,1.2,0,3.0,0,5.0,2018-03-22,2019-09-22,0,0,0,0.00,0.00,0.00
420083781221,110,33000.00,156,33000.00,8.4,6,1,1,0,1.2,0,2.0,0,4.0,2018-02-02,2018-08-02,0,0,0,0.00,0.00,0.00
140966220388,101,455000.00,156,455000.00,7.2,12,1,0,0,1.5,0,3.0,0,5.0,2018-01-24,2019-01-24,0,0,0,0.00,0.00,0.00
380312681880,106,22000.00,156,22000.00,12.0,12,1,2,0,1.2,1,0.0,1,0.0,2018-04-08,2019-04-08,0,0,0,0.00,0.00,0.00
080955748446,114,475000.00,156,475000.00,9.6,24,1,1,0,1.2,1,0.0,1,0.0,2018-06-07,2020-06-07,0,0,0,0.00,0.00,0.00
150250277972,119,2070000.00,156,2070000.00,10.8,24,1,2,0,0.5,1,0.0,0,5.0,2018-03-18,2020-03-18,0,0,0,0.00,0.00,0.00
200743271823,120,961000.00,156,961000.00,7.2,3,1,1,0,0.8,0,3.0,0,4.0,2018-03-21,2018-06-21,0,0,0,0.00,0.00,0.00
301048995741,116,739000.00,156,739000.00,12.0,3,1,1,0,0.5,0,3.0,1,0.0,2018-03-29,2018-06-29,0,0,0,0.00,0.00,0.00
111004976483,120,190000.00,156,190000.00,10.8,6,1,0,0,1.5,1,0.0,0,4.0,2018-04-25,2018-10-25,0,0,0,0.00,0.00,0.00
200866854043,110,440000.00,156,440000.00,9.6,12,1,0,0,0.8,1,0.0,1,0.0,2018-03-27,2019-03-27,0,0,0,0.00,0.00,0.00
040748320888,119,300000.00,156,300000.00,9.6,3,1,0,0,1.5,1,0.0,1,0.0,2018-01-10,2018-04-10,0,0,0,0.00,0.00,0.00
170553085419,119,461000.00,156,461000.00,9.6,12,1,0,0,0.8,0,2.0,0,3.0,2018-03-22,2019-03-22,0,0,0,0.00,0.00,0.00
240441608347,118,21000.00,156,21000.00,8.4,12,1,2,0,1.5,0,1.0,0,3.0,2018-03-09,2019-03-09,0,0,0,0.00,0.00,0.00
251105980926,116,16000.00,156,16000.00,8.4,6,1,2,0,0.5,1,0.0,1,0.0,2018-04-14,2018-10-14,0,0,0,0.00,0.00,0.00
231796005596,109,2929000.00,156,2929000.00,12.0,12,1,0,0,1.5,0,2.0,1,0.0,2018-04-03,2019-04-03,0,0,0,0.00,0.00,0.00
080736249729,111,23000.00,156,23000.00,12.0,12,1,0,0,1.0,0,1.0,1,0.0,2018-07-11,2019-07-11,0,0,0,0.00,0.00,0.00
040783419594,115,406000.00,156,406000.00,9.6,3,1,1,0,1.2,0,2.0,0,3.0,2018-02-25,2018-05-25,0,0,0,0.00,0.00,0.00
091425263646,114,22000.00,156,22000.00,8.4,6,1,0,0,1.2,0,3.0,1,0.0,2018-02-01,2018-08-01,0,0,0,0.00,0.00,0.00
110387281762,108,600000.00,156,600000.00,9.6,24,1,1,0,0.8,0,3.0,0,5.0,2018-04-21,2020-04-21,0,0,0,0.00,0.00,0.00
050842090509,108,1671000.00,156,1671000.00,12.0,18,1,2,0,1.2,0,1.0,0,4.0,2018-07-16,2020-01-16,0,0,0,0.00,0.00,0.00
111679868300,106,633000.00,156,633000.00,10.8,3,1,0,0,0.8,0,3.0,0,5.0,2018-04-21,2018-07-21,0,0,0,0.00,0.00,0.00
171674548915,120,48000.00,156,48000.00,9.6,3,1,0,0,0.8,1,0.0,1,0.0,2018-06-28,2018-09-28,0,0,0,0.00,0.00,0.00
260362373271,103,156000.00,156,156000.00,8.4,24,1,2,0,1.2,0,2.0,0,3.0,2018-02-06,2020-02-06,0,0,0,0.00,0.00,0.00
300489232451,108,24000.00,156,24000.00,12.0,12,1,1,0,1.2,0,3.0,1,0.0,2018-06-27,2019-06-27,0,0,0,0.00,0.00,0.00
202067793114,119,33000.00,156,33000.00,10.8,12,1,2,0,1.0,1,0.0,1,0.0,2018-01-14,2019-01-14,0,0,0,0.00,0.00,0.00
060912634432,102,25000.00,156,25000.00,12.0,12,1,1,0,1.5,0,3.0,0,5.0,2018-07-18,2019-07-18,0,0,0,0.00,0.00,0.00
181403048853,118,1018000.00,156,1018000.00,12.0,24,1,0,0,1.0,0,2.0,0,3.0,2018-03-21,2020-03-21,0,0,0,0.00,0.00,0.00
150561673798,101,1127000.00,156,1127000.00,9.6,6,1,2,0,1.0,1,0.0,1,0.0,2018-01-09,2018-07-09,0,0,0,0.00,0.00,0.00
060511979594,112,200000.00,156,200000.00,9.6,3,1,1,0,1.0,0,2.0,0,4.0,2018-06-01,2018-09-01,0,0,0,0.00,0.00,0.00
161556313383,107,385000.00,156,385000.00,12.0,24,1,2,0,0.5,0,1.0,1,0.0,2018-01-30,2020-01-30,0,0,0,0.00,0.00,0.00
111075109856,108,4000.00,156,4000.00,7.2,6,1,0,0,0.8,1,0.0,1,0.0,2018-04-06,2018-10-06,0,0,0,0.00,0.00,0.00
300441313105,103,24000.00,156,24000.00,9.6,3,1,0,0,1.5,0,2.0,0,5.0,2018-07-18,2018-10-18,0,0,0,0.00,0.00,0.00
271020391574,115,116000.00,156,116000.00,7.2,18,1,1,0,1.2,1,0.0,1,0.0,2018-01-12,2019-07-12,0,0,0,0.00,0.00,0.00
250827976520,112,14000.00,156,14000.00,8.4,18,1,0,0,1.5,0,3.0,0,5.0,2018-04-14,2019-10-14,0,0,0,0.00,0.00,0.00
300607905715,111,302000.00,156,302000.00,7.2,24,1,2,0,1.0,0,1.0,1,0.0,2018-02-12,2020-02-12,0,0,0,0.00,0.00,0.00
340027594138,111,24000.00,156,24000.00,8.4,3,1,1,0,1.2,1,0.0,1,0.0,2018-06-30,2018-09-30,0,0,0,0.00,0.00,0.00
300499398863,101,3019000.00,156,3019000.00,10.8,18,1,0,0,0.8,0,1.0,1,0.0,2018-01-23,2019-07-23,0,0,0,0.00,0.00,0.00
170789692251,118,14000.00,156,14000.00,7.2,12,1,1,0,0.8,0,3.0,1,0.0,2018-07-27,2019-07-27,0,0,0,0.00,0.00,0.00
130538646329,119,2649000.00,156,2649000.00,10.8,6,1,0,0,1.5,1,0.0,0,3.0,2018-06-03,2018-12-03,0,0,0,0.00,0.00,0.00
190619203909,113,84000.00,156,84000.00,12.0,3,1,0,0,0.8,0,3.0,0,5.0,2018-06-06,2018-09-06,0,0,0,0.00,0.00,0.00
270746446096,106,399000.00,156,399000.00,7.2,6,1,2,0,0.5,0,1.0,1,0.0,2018-05-07,2018-11-07,0,0,0,0.00,0.00,0.00
050570258226,102,190000.00,156,190000.00,8.4,6,1,2,0,1.0,1,0.0,1,0.0,2018-03-21,2018-09-21,0,0,0,0.00,0.00,0.00
230966612765,111,1117000.00,156,1117000.00,7.2,6,1,0,0,1.0,0,3.0,0,5.0,2018-04-16,2018-10-16,0,0,0,0.00,0.00,0.00
211059575006,103,94000.00,156,94000.00,7.2,12,1,2,0,1.5,1,0.0,1,0.0,2018-07-22,2019-07-22,0,0,0,0.00,0.00,0.00
270302796878,120,252000.00,156,252000.00,7.2,24,1,2,0,0.8,0,2.0,1,0.0,2018-03-29,2020-03-29,0,0,0,0.00,0.00,0.00
280659478984,102,1638000.00,156,1638000.00,10.8,24,1,2,0,1.5,0,3.0,0,4.0,2018-07-29,2020-07-29,0,0,0,0.00,0.00,0.00
191112193407,111,22000.00,156,22000.00,10.8,12,1,0,0,1.0,0,2.0,1,0.0,2018-07-25,2019-07-25,0,0,0,0.00,0.00,0.00
260562096257,119,1786000.00,156,1786000.00,10.8,3,1,1,0,1.2,0,3.0,0,3.0,2018-03-17,2018-06-17,0,0,0,0.00,0.00,0.00
271282709537,111,691000.00,156,691000.00,10.8,12,1,0,0,0.5,0,1.0,0,4.0,2018-02-03,2019-02-03,0,0,0,0.00,0.00,0.00
180706203607,106,38000.00,156,38000.00,12.0,6,1,1,0,0.5,1,0.0,1,0.0,2018-02-13,2018-08-13,0,0,0,0.00,0.00,0.00
201302792638,102,22000.00,156,22000.00,8.4,18,1,2,0,1.0,1,0.0,1,0.0,2018-03-15,2019-09-15,0,0,0,0.00,0.00,0.00
231341887504,107,150000.00,156,150000.00,8.4,3,1,2,0,1.2,0,3.0,1,0.0,2018-03-03,2018-06-03,0,0,0,0.00,0.00,0.00
161486459965,114,101000.00,156,101000.00,10.8,12,1,2,0,0.5,0,1.0,1,0.0,2018-06-18,2019-06-18,0,0,0,0.00,0.00,0.00
141003755709,117,4741000.00,156,4741000.00,12.0,18,1,1,0,1.0,1,0.0,1,0.0,2018-01-25,2019-07-25,0,0,0,0.00,0.00,0.00
220118503349,101,45000.00,156,45000.00,12.0,6,1,2,0,1.5,1,0.0,1,0.0,2018-06-15,2018-12-15,0,0,0,0.00,0.00,0.00
040435792921,100,24000.00,156,24000.00,12.0,18,1,2,0,0.8,1,0.0,0,3.0,2018-01-30,2019-07-30,0,0,0,0.00,0.00,0.00
250597604518,112,22000.00,156,22000.00,12.0,24,1,2,0,0.5,0,2.0,0,3.0,2018-06-19,2020-06-19,0,0,0,0.00,0.00,0.00
251292230349,119,69000.00,156,69000.00,7.2,12,1,1,0,1.5,1,0.0,0,4.0,2018-04-02,2019-04-02,0,0,0,0.00,0.00,0.00
150989286233,113,189000.00,156,189000.00,12.0,12,1,1,0,0.5,0,3.0,1,0.0,2018-07-17,2019-07-17,0,0,0,0.00,0.00,0.00
270549577995,109,36000.00,156,36000.00,10.8,24,1,1,0,1.5,1,0.0,1,0.0,2018-05-16,2020-05-16,0,0,0,0.00,0.00,0.00
171379840936,120,1926000.00,156,1926000.00,9.6,24,1,2,0,0.8,1,0.0,0,3.0,2018-06-10,2020-06-10,0,0,0,0.00,0.00,0.00
181488909760,106,236000.00,156,236000.00,7.2,12,1,2,0,1.0,0,3.0,0,4.0,2018-04-11,2019-04-11,0,0,0,0.00,0.00,0.00
340025341012,117,1000.00,156,1000.00,10.8,24,1,1,0,0.5,0,1.0,0,3.0,2018-03-24,2020-03-24,0,0,0,0.00,0.00,0.00
270536230444,101,43000.00,156,43000.00,8.4,12,1,2,0,1.0,0,2.0,0,5.0,2018-06-12,2019-06-12,0,0,0,0.00,0.00,0.00
181875024038,101,544000.00,156,544000.00,10.8,6,1,0,0,0.8,0,1.0,1,0.0,2018-07-14,2019-01-14,0,0,0,0.00,0.00,0.00
430129852433,115,50000.00,156,50000.00,8.4,18,1,0,0,1.2,1,0.0,1,0.0,2018-04-19,2019-10-19,0,0,0,0.00,0.00,0.00
270856907536,113,1221000.00,156,1221000.00,7.2,18,1,0,0,1.2,1,0.0,0,4.0,2018-03-13,2019-09-13,0,0,0,0.00,0.00,0.00
080550527470,112,1339000.00,156,1339000.00,12.0,6,1,1,0,0.5,0,2.0,1,0.0,2018-01-19,2018-07-19,0,0,0,0.00,0.00,0.00
430161425397,119,27000.00,156,27000.00,7.2,24,1,1,0,1.5,1,0.0,0,5.0,2018-01-12,2020-01-12,0,0,0,0.00,0.00,0.00
071284019611,112,29000.00,156,29000.00,10.8,12,1,1,0,1.2,1,0.0,0,3.0,2018-01-22,2019-01-22,0,0,0,0.00,0.00,0.00
131376613142,119,10000.00,156,10000.00,10.8,3,1,1,0,1.0,0,1.0,0,5.0,2018-01-16,2018-04-16,0,0,0,0.00,0.00,0.00
190716481004,100,954000.00,156,954000.00,9.6,6,1,0,0,0.8,0,3.0,0,4.0,2018-02-03,2018-08-03,0,0,0,0.00,0.00,0.00
350065586273,118,586000.00,156,586000.00,9.6,3,1,1,0,0.5,1,0.0,1,0.0,2018-04-30,2018-07-30,0,0,0,0.00,0.00,0.00
240859295865,115,527000.00,156,527000.00,10.8,6,1,1,0,1.5,0,3.0,1,0.0,2018-04-07,2018-10-07,0,0,0,0.00,0.00,0.00
230870850386,108,635000.00,156,635000.00,8.4,24,1,2,0,1.5,0,1.0,0,3.0,2018-02-25,2020-02-25,0,0,0,0.00,0.00,0.00
060226607744,114,3569000.00,156,3569000.00,10.8,6,1,2,0,0.8,1,0.0,0,5.0,2018-02-26,2018-08-26,0,0,0,0.00,0.00,0.00
300376282593,111,36000.00,156,36000.00,7.2,3,1,2,0,0.5,0,1.0,1,0.0,2018-01-21,2018-04-21,0,0,0,0.00,0.00,0.00
170572998529,115,51000.00,156,51000.00,9.6,24,1,0,0,1.5,1,0.0,0,3.0,2018-03-12,2020-03-12,0,0,0,0.00,0.00,0.00
280620495039,116,25000.00,156,25000.00,7.2,24,1,2,0,1.2,0,1.0,0,4.0,2018-04-19,2020-04-19,0,0,0,0.00,0.00,0.00
211008812155,117,438000.00,156,438000.00,9.6,24,1,1,0,0.8,0,3.0,1,0.0,2018-01-07,2020-01-07,0,0,0,0.00,0.00,0.00
251031667495,102,360000.00,156,360000.00,12.0,18,1,2,0,1.5,1,0.0,1,0.0,2018-02-21,2019-08-21,0,0,0,0.00,0.00,0.00
